2026-02-28 14:40:03 | db_manager                | INFO     | Database initialized: sqlite:///C:\Users\karta\OneDrive\Desktop\AI_Checker\exam_checker\exam_checker.db
}
, locale: "en-US"
message: "This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry."
, links {
  description: "Google developers console billing"
  url: "https://console.developers.google.com/billing/enable?project=398547924588"
}
]
2026-03-02 12:30:54 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry. [reason: "BILLING_DISABLED"
domain: "googleapis.com"
metadata {
  key: "consoleUrl"
  value: "https://console.developers.google.com/billing/enable?project=398547924588"
}
metadata {
  key: "consumer"
  value: "projects/398547924588"
}
metadata {
  key: "containerInfo"
  value: "398547924588"
}
metadata {
  key: "service"
  value: "vision.googleapis.com"
}
, locale: "en-US"
message: "This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry."
, links {
  description: "Google developers console billing"
  url: "https://console.developers.google.com/billing/enable?project=398547924588"
}
]
2026-03-02 12:30:54 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 12:30:54 | blank_detector            | DEBUG    | Ink ratio: 0.0461, threshold: 0.01, blank: False
2026-03-02 12:30:55 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry. [reason: "BILLING_DISABLED"
domain: "googleapis.com"
metadata {
  key: "consoleUrl"
  value: "https://console.developers.google.com/billing/enable?project=398547924588"
}
metadata {
  key: "consumer"
  value: "projects/398547924588"
}
metadata {
  key: "containerInfo"
  value: "398547924588"
}
metadata {
  key: "service"
  value: "vision.googleapis.com"
}
, locale: "en-US"
message: "This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry."
, links {
  description: "Google developers console billing"
  url: "https://console.developers.google.com/billing/enable?project=398547924588"
}
]
2026-03-02 12:30:56 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry. [reason: "BILLING_DISABLED"
domain: "googleapis.com"
metadata {
  key: "consoleUrl"
  value: "https://console.developers.google.com/billing/enable?project=398547924588"
}
metadata {
  key: "consumer"
  value: "projects/398547924588"
}
metadata {
  key: "containerInfo"
  value: "398547924588"
}
metadata {
  key: "service"
  value: "vision.googleapis.com"
}
, locale: "en-US"
message: "This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry."
, links {
  description: "Google developers console billing"
  url: "https://console.developers.google.com/billing/enable?project=398547924588"
}
]
2026-03-02 12:30:56 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 12:30:56 | blank_detector            | DEBUG    | Ink ratio: 0.0519, threshold: 0.01, blank: False
2026-03-02 12:30:56 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry. [reason: "BILLING_DISABLED"
domain: "googleapis.com"
metadata {
  key: "consoleUrl"
  value: "https://console.developers.google.com/billing/enable?project=398547924588"
}
metadata {
  key: "consumer"
  value: "projects/398547924588"
}
metadata {
  key: "containerInfo"
  value: "398547924588"
}
metadata {
  key: "service"
  value: "vision.googleapis.com"
}
, locale: "en-US"
message: "This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry."
, links {
  description: "Google developers console billing"
  url: "https://console.developers.google.com/billing/enable?project=398547924588"
}
]
2026-03-02 12:30:57 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry. [reason: "BILLING_DISABLED"
domain: "googleapis.com"
metadata {
  key: "consoleUrl"
  value: "https://console.developers.google.com/billing/enable?project=398547924588"
}
metadata {
  key: "consumer"
  value: "projects/398547924588"
}
metadata {
  key: "containerInfo"
  value: "398547924588"
}
metadata {
  key: "service"
  value: "vision.googleapis.com"
}
, locale: "en-US"
message: "This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry."
, links {
  description: "Google developers console billing"
  url: "https://console.developers.google.com/billing/enable?project=398547924588"
}
]
2026-03-02 12:30:57 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 12:30:57 | blank_detector            | DEBUG    | Ink ratio: 0.0340, threshold: 0.01, blank: False
2026-03-02 12:30:57 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry. [reason: "BILLING_DISABLED"
domain: "googleapis.com"
metadata {
  key: "consoleUrl"
  value: "https://console.developers.google.com/billing/enable?project=398547924588"
}
metadata {
  key: "consumer"
  value: "projects/398547924588"
}
metadata {
  key: "containerInfo"
  value: "398547924588"
}
metadata {
  key: "service"
  value: "vision.googleapis.com"
}
, locale: "en-US"
message: "This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry."
, links {
  description: "Google developers console billing"
  url: "https://console.developers.google.com/billing/enable?project=398547924588"
}
]
2026-03-02 12:30:58 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry. [reason: "BILLING_DISABLED"
domain: "googleapis.com"
metadata {
  key: "consoleUrl"
  value: "https://console.developers.google.com/billing/enable?project=398547924588"
}
metadata {
  key: "consumer"
  value: "projects/398547924588"
}
metadata {
  key: "containerInfo"
  value: "398547924588"
}
metadata {
  key: "service"
  value: "vision.googleapis.com"
}
, locale: "en-US"
message: "This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry."
, links {
  description: "Google developers console billing"
  url: "https://console.developers.google.com/billing/enable?project=398547924588"
}
]
2026-03-02 12:30:58 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 12:30:58 | blank_detector            | DEBUG    | Ink ratio: 0.0435, threshold: 0.01, blank: False
2026-03-02 12:30:58 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry. [reason: "BILLING_DISABLED"
domain: "googleapis.com"
metadata {
  key: "consoleUrl"
  value: "https://console.developers.google.com/billing/enable?project=398547924588"
}
metadata {
  key: "consumer"
  value: "projects/398547924588"
}
metadata {
  key: "containerInfo"
  value: "398547924588"
}
metadata {
  key: "service"
  value: "vision.googleapis.com"
}
, locale: "en-US"
message: "This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry."
, links {
  description: "Google developers console billing"
  url: "https://console.developers.google.com/billing/enable?project=398547924588"
}
]
2026-03-02 12:30:59 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry. [reason: "BILLING_DISABLED"
domain: "googleapis.com"
metadata {
  key: "consoleUrl"
  value: "https://console.developers.google.com/billing/enable?project=398547924588"
}
metadata {
  key: "consumer"
  value: "projects/398547924588"
}
metadata {
  key: "containerInfo"
  value: "398547924588"
}
metadata {
  key: "service"
  value: "vision.googleapis.com"
}
, locale: "en-US"
message: "This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry."
, links {
  description: "Google developers console billing"
  url: "https://console.developers.google.com/billing/enable?project=398547924588"
}
]
2026-03-02 12:30:59 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 12:30:59 | blank_detector            | DEBUG    | Ink ratio: 0.0380, threshold: 0.01, blank: False
2026-03-02 12:31:00 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry. [reason: "BILLING_DISABLED"
domain: "googleapis.com"
metadata {
  key: "consoleUrl"
  value: "https://console.developers.google.com/billing/enable?project=398547924588"
}
metadata {
  key: "consumer"
  value: "projects/398547924588"
}
metadata {
  key: "containerInfo"
  value: "398547924588"
}
metadata {
  key: "service"
  value: "vision.googleapis.com"
}
, locale: "en-US"
message: "This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry."
, links {
  description: "Google developers console billing"
  url: "https://console.developers.google.com/billing/enable?project=398547924588"
}
]
2026-03-02 12:31:00 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry. [reason: "BILLING_DISABLED"
domain: "googleapis.com"
metadata {
  key: "consoleUrl"
  value: "https://console.developers.google.com/billing/enable?project=398547924588"
}
metadata {
  key: "consumer"
  value: "projects/398547924588"
}
metadata {
  key: "containerInfo"
  value: "398547924588"
}
metadata {
  key: "service"
  value: "vision.googleapis.com"
}
, locale: "en-US"
message: "This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry."
, links {
  description: "Google developers console billing"
  url: "https://console.developers.google.com/billing/enable?project=398547924588"
}
]
2026-03-02 12:31:00 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 12:31:00 | blank_detector            | DEBUG    | Ink ratio: 0.0571, threshold: 0.01, blank: False
2026-03-02 12:31:01 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry. [reason: "BILLING_DISABLED"
domain: "googleapis.com"
metadata {
  key: "consoleUrl"
  value: "https://console.developers.google.com/billing/enable?project=398547924588"
}
metadata {
  key: "consumer"
  value: "projects/398547924588"
}
metadata {
  key: "containerInfo"
  value: "398547924588"
}
metadata {
  key: "service"
  value: "vision.googleapis.com"
}
, locale: "en-US"
message: "This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry."
, links {
  description: "Google developers console billing"
  url: "https://console.developers.google.com/billing/enable?project=398547924588"
}
]
2026-03-02 12:31:02 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry. [reason: "BILLING_DISABLED"
domain: "googleapis.com"
metadata {
  key: "consoleUrl"
  value: "https://console.developers.google.com/billing/enable?project=398547924588"
}
metadata {
  key: "consumer"
  value: "projects/398547924588"
}
metadata {
  key: "containerInfo"
  value: "398547924588"
}
metadata {
  key: "service"
  value: "vision.googleapis.com"
}
, locale: "en-US"
message: "This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry."
, links {
  description: "Google developers console billing"
  url: "https://console.developers.google.com/billing/enable?project=398547924588"
}
]
2026-03-02 12:31:02 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 12:31:02 | blank_detector            | DEBUG    | Ink ratio: 0.0067, threshold: 0.01, blank: True
2026-03-02 12:31:02 | ocr_router                | INFO     | Region detected as blank
2026-03-02 12:31:02 | blank_detector            | DEBUG    | Ink ratio: 0.0346, threshold: 0.01, blank: False
2026-03-02 12:31:02 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry. [reason: "BILLING_DISABLED"
domain: "googleapis.com"
metadata {
  key: "consoleUrl"
  value: "https://console.developers.google.com/billing/enable?project=398547924588"
}
metadata {
  key: "consumer"
  value: "projects/398547924588"
}
metadata {
  key: "containerInfo"
  value: "398547924588"
}
metadata {
  key: "service"
  value: "vision.googleapis.com"
}
, locale: "en-US"
message: "This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry."
, links {
  description: "Google developers console billing"
  url: "https://console.developers.google.com/billing/enable?project=398547924588"
}
]
2026-03-02 12:31:03 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry. [reason: "BILLING_DISABLED"
domain: "googleapis.com"
metadata {
  key: "consoleUrl"
  value: "https://console.developers.google.com/billing/enable?project=398547924588"
}
metadata {
  key: "consumer"
  value: "projects/398547924588"
}
metadata {
  key: "containerInfo"
  value: "398547924588"
}
metadata {
  key: "service"
  value: "vision.googleapis.com"
}
, locale: "en-US"
message: "This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry."
, links {
  description: "Google developers console billing"
  url: "https://console.developers.google.com/billing/enable?project=398547924588"
}
]
2026-03-02 12:31:03 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 12:31:03 | blank_detector            | DEBUG    | Ink ratio: 0.0365, threshold: 0.01, blank: False
2026-03-02 12:31:04 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry. [reason: "BILLING_DISABLED"
domain: "googleapis.com"
metadata {
  key: "consoleUrl"
  value: "https://console.developers.google.com/billing/enable?project=398547924588"
}
metadata {
  key: "consumer"
  value: "projects/398547924588"
}
metadata {
  key: "containerInfo"
  value: "398547924588"
}
metadata {
  key: "service"
  value: "vision.googleapis.com"
}
, locale: "en-US"
message: "This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry."
, links {
  description: "Google developers console billing"
  url: "https://console.developers.google.com/billing/enable?project=398547924588"
}
]
2026-03-02 12:31:05 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry. [reason: "BILLING_DISABLED"
domain: "googleapis.com"
metadata {
  key: "consoleUrl"
  value: "https://console.developers.google.com/billing/enable?project=398547924588"
}
metadata {
  key: "consumer"
  value: "projects/398547924588"
}
metadata {
  key: "containerInfo"
  value: "398547924588"
}
metadata {
  key: "service"
  value: "vision.googleapis.com"
}
, locale: "en-US"
message: "This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry."
, links {
  description: "Google developers console billing"
  url: "https://console.developers.google.com/billing/enable?project=398547924588"
}
]
2026-03-02 12:31:05 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 12:31:05 | blank_detector            | DEBUG    | Ink ratio: 0.0001, threshold: 0.01, blank: True
2026-03-02 12:31:05 | ocr_router                | INFO     | Region detected as blank
2026-03-02 12:31:05 | blank_detector            | DEBUG    | Ink ratio: 0.0252, threshold: 0.01, blank: False
2026-03-02 12:31:06 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry. [reason: "BILLING_DISABLED"
domain: "googleapis.com"
metadata {
  key: "consoleUrl"
  value: "https://console.developers.google.com/billing/enable?project=398547924588"
}
metadata {
  key: "consumer"
  value: "projects/398547924588"
}
metadata {
  key: "containerInfo"
  value: "398547924588"
}
metadata {
  key: "service"
  value: "vision.googleapis.com"
}
, locale: "en-US"
message: "This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry."
, links {
  description: "Google developers console billing"
  url: "https://console.developers.google.com/billing/enable?project=398547924588"
}
]
2026-03-02 12:31:07 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry. [reason: "BILLING_DISABLED"
domain: "googleapis.com"
metadata {
  key: "consoleUrl"
  value: "https://console.developers.google.com/billing/enable?project=398547924588"
}
metadata {
  key: "consumer"
  value: "projects/398547924588"
}
metadata {
  key: "containerInfo"
  value: "398547924588"
}
metadata {
  key: "service"
  value: "vision.googleapis.com"
}
, locale: "en-US"
message: "This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry."
, links {
  description: "Google developers console billing"
  url: "https://console.developers.google.com/billing/enable?project=398547924588"
}
]
2026-03-02 12:31:07 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 12:31:07 | blank_detector            | DEBUG    | Ink ratio: 0.0306, threshold: 0.01, blank: False
2026-03-02 12:31:07 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry. [reason: "BILLING_DISABLED"
domain: "googleapis.com"
metadata {
  key: "consoleUrl"
  value: "https://console.developers.google.com/billing/enable?project=398547924588"
}
metadata {
  key: "consumer"
  value: "projects/398547924588"
}
metadata {
  key: "containerInfo"
  value: "398547924588"
}
metadata {
  key: "service"
  value: "vision.googleapis.com"
}
, locale: "en-US"
message: "This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry."
, links {
  description: "Google developers console billing"
  url: "https://console.developers.google.com/billing/enable?project=398547924588"
}
]
2026-03-02 12:31:08 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry. [reason: "BILLING_DISABLED"
domain: "googleapis.com"
metadata {
  key: "consoleUrl"
  value: "https://console.developers.google.com/billing/enable?project=398547924588"
}
metadata {
  key: "consumer"
  value: "projects/398547924588"
}
metadata {
  key: "containerInfo"
  value: "398547924588"
}
metadata {
  key: "service"
  value: "vision.googleapis.com"
}
, locale: "en-US"
message: "This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry."
, links {
  description: "Google developers console billing"
  url: "https://console.developers.google.com/billing/enable?project=398547924588"
}
]
2026-03-02 12:31:08 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 12:31:08 | blank_detector            | DEBUG    | Ink ratio: 0.0638, threshold: 0.01, blank: False
2026-03-02 12:31:09 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry. [reason: "BILLING_DISABLED"
domain: "googleapis.com"
metadata {
  key: "consoleUrl"
  value: "https://console.developers.google.com/billing/enable?project=398547924588"
}
metadata {
  key: "consumer"
  value: "projects/398547924588"
}
metadata {
  key: "containerInfo"
  value: "398547924588"
}
metadata {
  key: "service"
  value: "vision.googleapis.com"
}
, locale: "en-US"
message: "This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry."
, links {
  description: "Google developers console billing"
  url: "https://console.developers.google.com/billing/enable?project=398547924588"
}
]
2026-03-02 12:31:10 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry. [reason: "BILLING_DISABLED"
domain: "googleapis.com"
metadata {
  key: "consoleUrl"
  value: "https://console.developers.google.com/billing/enable?project=398547924588"
}
metadata {
  key: "consumer"
  value: "projects/398547924588"
}
metadata {
  key: "containerInfo"
  value: "398547924588"
}
metadata {
  key: "service"
  value: "vision.googleapis.com"
}
, locale: "en-US"
message: "This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry."
, links {
  description: "Google developers console billing"
  url: "https://console.developers.google.com/billing/enable?project=398547924588"
}
]
2026-03-02 12:31:10 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 12:31:10 | blank_detector            | DEBUG    | Ink ratio: 0.0298, threshold: 0.01, blank: False
2026-03-02 12:31:10 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry. [reason: "BILLING_DISABLED"
domain: "googleapis.com"
metadata {
  key: "consoleUrl"
  value: "https://console.developers.google.com/billing/enable?project=398547924588"
}
metadata {
  key: "consumer"
  value: "projects/398547924588"
}
metadata {
  key: "containerInfo"
  value: "398547924588"
}
metadata {
  key: "service"
  value: "vision.googleapis.com"
}
, locale: "en-US"
message: "This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry."
, links {
  description: "Google developers console billing"
  url: "https://console.developers.google.com/billing/enable?project=398547924588"
}
]
2026-03-02 12:31:11 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry. [reason: "BILLING_DISABLED"
domain: "googleapis.com"
metadata {
  key: "consoleUrl"
  value: "https://console.developers.google.com/billing/enable?project=398547924588"
}
metadata {
  key: "consumer"
  value: "projects/398547924588"
}
metadata {
  key: "containerInfo"
  value: "398547924588"
}
metadata {
  key: "service"
  value: "vision.googleapis.com"
}
, locale: "en-US"
message: "This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry."
, links {
  description: "Google developers console billing"
  url: "https://console.developers.google.com/billing/enable?project=398547924588"
}
]
2026-03-02 12:31:11 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 12:31:11 | blank_detector            | DEBUG    | Ink ratio: 0.0591, threshold: 0.01, blank: False
2026-03-02 12:31:12 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry. [reason: "BILLING_DISABLED"
domain: "googleapis.com"
metadata {
  key: "consoleUrl"
  value: "https://console.developers.google.com/billing/enable?project=398547924588"
}
metadata {
  key: "consumer"
  value: "projects/398547924588"
}
metadata {
  key: "containerInfo"
  value: "398547924588"
}
metadata {
  key: "service"
  value: "vision.googleapis.com"
}
, locale: "en-US"
message: "This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry."
, links {
  description: "Google developers console billing"
  url: "https://console.developers.google.com/billing/enable?project=398547924588"
}
]
2026-03-02 12:31:13 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 This API method requires billing to be enabled. Please enable billing on project #398547924588 by visiting https://console.developers.google.com/billing/enable?project=398547924588 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry. [reason: "BILLING_DISABLED"
domain: "googleapis.com"
metadata {
  key: "consoleUrl"
  value: "https://console.developers.google.com/billing/enable?project=398547924588"
}
metadata {
